-0.011691482;-0.105252402;-0.082723674;0.03582059;-0.084951261;-0.004332239;0.06591967;-0.082834722;0.050438854;0.051678533;-0.127246689;-0.219506403;-0.012453461;-0.051758868;0.029495635;0.019592024;0.025652142;0.0540611;0.028841482;-0.022787516
0.051922691;0.029255928;0.061285342;0.074956846;-0.009210014;0.00047878;0.069349461;0.033801441;0.084138637;0.128625137;-0.059142705;-0.023148242;0.063258861;0.030844804;0.036310508;0.023593973;0.02886859;0.053035569;0.026927403;0.026361763
0.088078801;0.174010863;0.158594092;0.076672782;0.101846911;0.048925822;0.079289024;0.14170056;0.120627988;0.14562929;0.101037273;0.311697602;0.121415906;0.107492418;0.055215226;0.037927449;0.03541102;0.053222455;0.025818697;0.096794078
0.081749018;0.131570992;0.130279357;0.068040276;0.107613541;0.068111725;0.077019833;0.157310827;0.098157832;0.077882353;0.062710937;0.370661273;0.120110634;0.114360858;0.069567155;0.053257742;0.039825119;0.053285362;0.024647566;0.13697203
0.06677778;0.108814005;0.075904057;0.056744325;0.069048575;0.07121105;0.048553225;0.09223958;0.106427232;0.101435474;0.080360521;0.350887059;0.113969964;0.124962197;0.082058281;0.062559546;0.04298467;0.053328345;0.027924702;0.118511034
0.055307842;0.09696773;0.028968665;0.025244555;0.038085469;0.04132515;0.043979224;0.064201467;0.092861846;0.134569635;0.121704032;0.234552913;0.070598991;0.091166481;0.085531151;0.062224533;0.044688204;0.052726192;0.030262014;0.132297005
0.05062107;0.032209473;0.026253667;0.057326016;0.043357753;0.072585614;0.050811493;0.052938808;0.066375069;0.067532771;0.031518597;0.118699809;0.047082222;0.077549691;0.084726482;0.064413517;0.045774009;0.053342989;0.032576485;0.104369952
0.045950456;0.027770156;0.002927307;0.053050294;0.018682694;0.052506365;0.026331991;0.02485039;0.075092285;0.108202852;0.036544021;0.138711663;0.057663936;0.059305332;0.080773116;0.065600274;0.043775272;0.052477372;0.034164854;0.05744704
0.034714031;0.001614727;0.002795467;0.077321528;0.01837277;0.071301246;0.06255626;0.045741575;0.060305545;0.055969237;0.033831846;0.037887778;0.080873808;0.059382242;0.070188485;0.062855401;0.043737773;0.050536029;0.033859692;0.063636076
0.025356022;0.024862255;-0.018782936;0.055089787;0.011195803;0.073779856;0.033777842;0.034684379;0.057779066;0.029985211;0.013685885;0.058143393;0.051940457;0.043116674;0.06273213;0.061050423;0.041466183;0.051176292;0.032112295;0.032551134
0.016932799;-0.008745901;-0.055735468;0.059251938;0.02379599;0.053841452;0.036004504;0.033843382;0.097657865;0.070617567;0.053429312;0.019769865;0.082013152;0.042783236;0.057233461;0.057286476;0.038083987;0.052838177;0.032990145;0.036858635
0.009811625;0.005329793;-0.051310388;0.081804251;-0.000522136;0.075270045;0.064738094;0.012361898;0.075049632;0.065782113;-0.039615426;-0.009291852;0.047775722;0.008862107;0.048993708;0.046869756;0.03670319;0.055386405;0.034230893;0.092509259
0.024604786;-0.014627272;-0.003417745;0.065579292;-0.0128211;0.040935554;0.027828745;0.003337065;0.082155406;0.089307378;-0.032510416;-0.093606718;0.038109484;0.022401888;0.041360909;0.038529727;0.032469823;0.057440493;0.03518852;0.026186258
0.024496308;-0.001940492;0.009759349;0.094094878;-0.012677737;0.062315336;0.068933665;0.003385424;0.070284993;0.082441254;0.014118906;-0.004210989;0.090830299;0.025585703;0.031822361;0.029873471;0.026584501;0.054795659;0.035410704;0.055060097
0.026844004;-0.055258686;0.015027116;0.061048649;-0.021487931;0.03880454;0.063906521;-0.018100042;0.034204078;0.037414436;-0.069639713;0.07476155;0.055073168;0.013221208;0.02478743;0.023233605;0.021631111;0.048848748;0.034417088;0.041177728
0.039456533;-0.060956903;0.06357652;0.046168963;0.011553569;0.015690544;0.052543158;0.039454811;0.025984994;0.035588485;0.066786422;0.084167578;0.07377723;0.059990742;0.021359016;0.025188623;0.017663777;0.046399817;0.033570881;0.050132786
0.027213723;-0.018840418;0.029440949;0.050350806;0.011757157;0.03584488;0.06459526;0.025638372;0.053533908;0.032757271;0.043361608;0.127221159;0.051905284;0.033533876;0.020479592;0.028757573;0.014994937;0.044716919;0.032583848;0.058335666
0.024989094;-0.015661005;0.001940492;0.060933977;0.022982579;0.027951341;0.057937288;-0.004305355;0.051309152;0.035528255;0.062455787;0.045425346;0.0192911;0.014078818;0.01935341;0.028711287;0.017674541;0.047166608;0.033966249;0.065242111
0.034130204;0.040747725;0.003190926;0.101723841;0.008126191;0.0679536;0.094992215;-0.008819955;0.043275123;0.020965128;0.03082397;0.017237097;0.047132771;0.022928351;0.021319423;0.030276622;0.02014611;0.051128112;0.041954579;0.072154644
-0.004359055;0.056962224;-0.06631531;0.060397678;-0.041842513;0.041202606;0.041092255;-0.092583082;0.040012418;-0.017463207;0.0013318;-0.05080503;0.009547398;-0.055141405;0.020141199;0.027076906;0.022292676;0.052414845;0.040855479;0.015355076
-0.006409918;0.084115407;-0.048608857;0.056892026;-0.056202065;0.033609997;0.034614881;-0.063539021;-0.004468129;-0.044599738;0.027782787;-0.000677254;0.024209749;-0.046401924;0.019720715;0.021881679;0.023072068;0.053174598;0.04228934;0.0043606
-0.002271954;0.077180243;-0.05546831;0.061454884;-0.049972712;0.056561163;0.050786266;-0.067973999;0.012277441;-0.023239314;-0.127095189;-0.06628803;0.019243698;-0.024682768;0.01557978;0.018834406;0.020083248;0.050712022;0.037905509;0.008745215
-0.016333299;0.110268239;-0.081843739;0.016012414;-0.039020756;0.00037595;0.013036361;-0.080013178;-0.007377515;-0.054355414;0.048465956;-0.037603852;-0.02121188;-0.067290007;0.007743935;0.01144002;0.014138663;0.045648549;0.027332956;-0.013471874
-0.027801423;0.088067079;-0.085858926;0.025506261;-0.037363393;0.007470056;-0.010361155;-0.105994732;-0.036046305;-0.078288346;0.087081953;-0.141818486;-0.032298463;-0.054288785;-0.004316168;-0.002060692;0.005970752;0.03867392;0.018222718;-0.022096188
-0.043580383;0.033185549;-0.114141198;0.001048318;-0.053781996;0.008146685;-0.026172712;-0.156095071;-0.058882255;-0.098275771;0.028867403;-0.235983499;-0.063945832;-0.05948507;-0.021476404;-0.018419367;-0.00354053;0.032109414;0.005278426;-0.025816651
-0.056797229;-0.074225061;-0.131581694;-0.01025694;-0.079553631;0.005457899;-0.009292387;-0.195120702;-0.071866895;-0.12713965;0.152077867;-0.244616088;-0.075183714;-0.073388625;-0.033807456;-0.029735175;-0.013741781;0.024181689;-0.004420432;-0.061955822
-0.05276253;-0.159593306;-0.115959881;-0.03245721;-0.079238798;-0.004089325;-0.02496837;-0.181323974;-0.072373554;-0.098931186;0.164034543;-0.288082934;-0.07129249;-0.059476479;-0.043983137;-0.039581358;-0.018228897;0.021404905;-0.010762068;-0.094461294
-0.032862718;-0.139395485;-0.054503127;-0.001165763;-0.036492698;0.061838472;0.05361893;-0.100438294;-0.07197887;-0.0959828;0.06945116;-0.117685233;-0.039694599;-0.040601847;-0.047631913;-0.045543163;-0.024125849;0.021155059;-0.015534666;-0.098084957
-0.02523925;-0.105690277;-0.04249777;-0.02717939;-0.002141176;0.02794852;0.02847828;-0.098077727;-0.057910916;-0.093621782;-0.000861793;-0.062494762;-0.036621935;-0.066516482;-0.04250083;-0.042382557;-0.02659511;0.017674808;-0.014943458;-0.11544986
-0.023506136;0.004905979;-0.037710362;-0.057254842;-0.005717708;-0.00199078;0.001020102;-0.113259603;-0.056913894;-0.075976782;-0.092764049;-0.032110649;-0.072423407;-0.07932024;-0.039556022;-0.041922518;-0.026046274;0.018463875;-0.013336009;-0.086240964
0.001358193;0.097350997;0.002154709;0.005184134;0.015473906;0.032307932;0.023723322;-0.049526745;-0.027283152;-0.022005778;0.012968955;0.094206688;2.22045E-16;-0.031548308;-0.031414733;-0.035855059;-0.025012988;0.017859536;-0.009816968;-0.014521042
0.005785467;0.060294098;-0.004744967;-0.021494502;0.002797474;-0.002000843;-0.016761859;-0.088886315;0.02406993;0.028376448;0.020556998;-0.035324135;-0.019197177;-0.024755832;-0.021393104;-0.029119978;-0.019708566;0.017192089;-0.008276257;-0.001521755
0.013444774;0.025078663;0.031412371;0.002395094;0.010353948;0.005210838;0.006007346;-0.030516753;0.0417043;0.071984954;0.115766195;0.057485561;0.02080612;0.034351788;-0.011264118;-0.02176537;-0.014374726;0.020468007;-0.004409551;0.033837758
0.021518004;-0.000326318;0.057383128;0.024278075;0.03780449;0.010122178;0.017066478;0.04491419;0.040794912;0.073894171;0.11293167;0.089745241;0.042176011;0.052418987;0.00017176;-0.011021819;-0.010860134;0.021628219;-0.001607657;0.078951352
0.01214143;-0.02651214;0.03635227;-0.014202339;0.029789385;-0.008914117;-0.003886585;0.011060464;0.041958863;0.06693059;0.065415831;0.09711056;0.018760896;0.030656688;0.003552819;-0.008151945;-0.005698124;0.027994765;-0.010557387;0.103098706
0.009007164;0.014440684;0.018457229;0.024719444;0.014061162;0.008606718;0.034574603;0.012381111;0.015730661;0.046083906;-0.032316942;0.079621777;-0.000718133;-0.017513403;0.0039652;-0.018882564;-0.001023213;0.032896956;-0.011202647;0.116687518
0.012619025;0.017851925;0.012151686;0.009184854;0.015204971;0.032865093;0.013981451;0.017552008;0.0110784;0.039501092;0.022994022;0.176456437;0.017449002;0.008886439;0.00133785;-0.025619084;0.00228857;0.037307198;0.002764581;0.131137748
0.010677325;0.044054363;-0.020062401;0.011613091;0.005833243;0.025321701;0.018951962;-0.001850995;0.022176708;0.042849125;0.13327139;0.087756126;0.027847257;-0.004928703;-0.000535747;-0.032545081;0.006766596;0.046263355;0.024092529;0.105859786
