gdp;mining;ind;eletco;eletin;eletot;eletho;constr;retail;rtailb;export;import;diesel;truckt;jobrtl;jobtrs;jobacc;jobhlt;jobedc;credit
0.026844004;-0.091684283;-0.011248713;0.062616654;-0.018024542;0.031878757;0.0761593;-0.053770494;-0.002386636;0.011709736;-0.143776714;0.037703713;0.058935103;-0.001258091;0.025505038;0.023436414;0.02156723;0.048120838;0.034909663;0.070754625
0.026844004;-0.095715942;-0.011083237;0.015510745;-0.028055343;0.009544541;0.008241672;-0.021633095;0.043370097;0.031426813;-0.07172272;0.035918372;-0.011476391;-0.023972614;0.022371586;0.022868078;0.020973309;0.048010742;0.032620339;-0.011622929
0.039456533;-0.059975145;0.111624712;0.028045269;0.003984325;0.004917467;0.03688193;0.091475084;0.016939987;0.087292869;0.089960458;0.171410498;0.136293062;0.104220877;0.022125599;0.023886588;0.019318977;0.047374976;0.03333169;0.088160492
0.039456533;-0.088145115;0.038392431;0.062813097;0.019784643;0.018414118;0.071744712;0.001939865;0.043740306;0.042602791;-0.017177256;0.055901622;0.054456186;0.031709165;0.0207635;0.024512745;0.016589605;0.045652324;0.033016733;0.052267342
0.039456533;-0.034416352;0.042942194;0.048623385;0.010956318;0.023975912;0.049360141;0.026264136;0.016492952;-0.020408872;0.135630674;0.023318522;0.030866648;0.044978504;0.021189062;0.027154244;0.017085127;0.046177572;0.03436419;0.01082716
0.027213723;-0.03227664;0.041204331;0.067455694;0.017978598;0.060602811;0.077468105;0.03458558;0.0594655;0.036583417;0.036463797;0.232001866;0.06871792;0.055677876;0.019643796;0.027308664;0.014070349;0.044819657;0.033458488;0.041165609
0.027213723;-0.020398959;0.007085946;0.045561025;0.015990188;0.034285095;0.066674601;0.009191241;0.059750004;-0.008486614;0.020462618;0.058048098;0.027934777;0.003337495;0.0204331;0.029100492;0.014738941;0.044382363;0.03226677;0.012184491
0.027213723;-0.003081667;0.041359278;0.038913068;0.001347579;0.013950549;0.05011299;0.033967361;0.04099819;0.074732289;0.075151846;0.085198579;0.060565382;0.043293506;0.021356807;0.02985749;0.016169627;0.04494816;0.032041331;0.12436205
0.024989094;-0.038665826;0.012389539;0.07014512;0.015254804;0.020083368;0.074399832;0.014532499;0.05234648;0.022063245;0.068922484;0.149271891;0.0422081;0.029992124;0.020142608;0.028922798;0.016563366;0.046323242;0.033054013;0.033330628
0.024989094;0.029369199;0.010343299;0.045875154;0.021739987;0.022695771;0.044973926;0.011650617;0.067943003;0.058212359;0.043461286;-0.065051526;0.018904155;0.000272677;0.01919224;0.028266388;0.018010486;0.047181079;0.033289319;0.04848004
0.024989094;-0.035401927;-0.021147143;0.067183326;0.032302593;0.041297739;0.054913498;-0.04615338;0.037651506;0.027870656;0.074794216;0.042107133;-0.007688121;0.010539152;0.018723908;0.028946951;0.01844821;0.047993001;0.035603625;0.11211224
0.034130204;0.019948168;-0.024639704;0.072110545;0.013883327;0.048806312;0.076455184;-0.034118448;0.061317906;0.046285928;0.03479128;0.029222269;0.024044874;-0.004346024;0.019387982;0.028590178;0.018099228;0.04973925;0.040046603;0.041345236
0.034130204;0.016260521;0.050727524;0.152504489;0.013365322;0.106166501;0.124033552;0.049487832;0.082521024;0.078339817;0.087804018;0.098213943;0.089522962;0.092852617;0.023492769;0.031293698;0.022112957;0.051926357;0.043576001;0.116276463
0.034130204;0.084497058;-0.014285957;0.079579792;-0.002511734;0.048707917;0.084489531;-0.038505263;-0.010405921;-0.057510713;-0.021652563;-0.073897246;0.024871748;-0.015895108;0.021067812;0.030935073;0.020217557;0.051710904;0.042186955;0.059871345
-0.004359055;0.056851769;-0.072320662;0.071419839;-0.029219583;0.041858598;0.043594577;-0.102057193;0.065028323;0;0.020378346;-0.094686466;-0.011650617;-0.059834303;0.02010592;0.029894065;0.020325569;0.05132878;0.041207532;0.012632581
-0.004359055;0.073659106;-0.044280574;0.068573251;-0.044927763;0.039558038;0.058318651;-0.051701374;0.044905504;0.006927291;-0.001244666;-0.021349445;0.04018179;-0.026235204;0.020051408;0.027791479;0.023255902;0.052865838;0.042516135;-0.016428279
-0.004359055;0.040368751;-0.083551626;0.039832878;-0.051684863;0.042203299;0.020694114;-0.126293725;0.009766762;-0.061656081;-0.014425061;-0.035389235;0;-0.081113245;0.020266076;0.023564354;0.023292379;0.05304184;0.038839594;0.050799668
-0.006409918;0.065407924;-0.045995907;0.052957542;-0.068324461;0.028553711;0.052011528;-0.076507886;-0.009321663;-0.050782439;0.125994783;-0.056216121;0.012434402;-0.036730569;0.019354075;0.023571917;0.023029029;0.052888088;0.042209432;-0.000759594
-0.006409918;0.084636954;-0.068488649;0.058260333;-0.052931296;0.022833973;0.023460359;-0.076997638;-0.009040745;-0.069601823;-0.036111289;-0.04646842;-0.002758622;-0.06730138;0.019843394;0.021942866;0.02353008;0.053795851;0.042079665;-0.031765478
-0.006409918;0.102578873;-0.030857988;0.059301087;-0.047607716;0.048959097;0.028563754;-0.036933255;0.005271493;-0.012245051;-0.011473092;0.106782754;0.062462909;-0.034843236;0.019962628;0.020137847;0.022658406;0.052839858;0.042576144;0.043799258
-0.002271954;0.075892094;-0.043133371;0.072935497;-0.059034388;0.074048297;0.05066715;-0.058485343;0.021761492;-0.024004993;-0.142380956;-0.152045093;0.043943801;-0.030714052;0.017111827;0.019656359;0.021166763;0.05159171;0.040335223;0.00407311
-0.002271954;0.053436704;-0.075764377;0.075258759;-0.045881684;0.059372273;0.05988837;-0.08036451;0.014598799;-0.023844716;-0.199261951;-0.035885286;-0.037200284;-0.030035774;0.015838858;0.018348722;0.02041272;0.0507204;0.039783866;-0.013762779
-0.002271954;0.101750403;-0.0472166;0.036820338;-0.044920629;0.035779927;0.041714637;-0.065460605;0.00307456;-0.022068734;-0.04382548;0.004155131;0.052615463;-0.012118573;0.013778025;0.018495795;0.018669691;0.049826501;0.033457482;0.033007706
-0.016333299;0.110130824;-0.073107305;0.040175206;-0.047649907;0.008681727;0.059570347;-0.087208596;0.006030169;-0.050413901;0.024666995;-0.115018178;0.03605905;-0.053832687;0.01123893;0.015754;0.017115344;0.047775113;0.03218139;-0.008787006
-0.016333299;0.122380745;-0.127100502;-0.010921024;-0.038700467;-0.008548414;-0.010769661;-0.123162285;-0.033560196;-0.109075097;-0.085303079;-0.08999697;-0.138573306;-0.16973143;0.004826119;0.009992673;0.011906184;0.044604504;0.025191363;-0.112399686
-0.016333299;0.099497206;-0.048430517;0.01970381;-0.03112124;0.001150843;-0.012321584;-0.033616611;0.003133162;-0.00742709;0.174928581;0.094373889;0.040125744;0.012018615;0.00718229;0.008597921;0.013405085;0.044577709;0.024776149;0.069562933
-0.027801423;0.110456996;-0.104203778;0.045306839;-0.037750488;0.019960743;0.017869132;-0.095948681;-0.034154867;-0.086167376;-0.021890491;-0.149834448;-0.029734599;-0.064490414;0.001420353;0.00212221;0.009652695;0.042102158;0.021023058;-0.022439206
-0.027801423;0.072230168;-0.111283534;0.003682743;-0.043597088;-0.000843526;-0.029540379;-0.143493385;-0.04594989;-0.10931309;0.04479594;-0.238159856;-0.100993929;-0.078515184;-0.004244522;-0.001723467;0.006114466;0.037936632;0.017638119;-0.053781667
-0.027801423;0.082550403;-0.041220586;0.02645733;-0.030627808;0.003069056;-0.020297799;-0.076372979;-0.027368977;-0.036855092;0.221252917;-0.036445492;0.032887867;-0.017887373;-0.01014624;-0.00658717;0.002150349;0.036005351;0.016006161;0.008819174
-0.043580383;0.035669076;-0.107390539;0.001174916;-0.040629045;-0.001697217;-0.044852304;-0.121229334;-0.039262337;-0.071988745;0.021161919;-0.143104591;-0.043717501;-0.056988946;-0.015042888;-0.014893681;0.000518007;0.034675378;0.009305404;-0.006205369
-0.043580383;0.036303234;-0.103471941;0.007546131;-0.05715451;0.02754359;-0.021710747;-0.152340725;-0.072169311;-0.101420178;-0.010062866;-0.275843164;-0.064661303;-0.052171084;-0.020475463;-0.017850271;-0.003005034;0.031529608;0.006219826;-0.026337188
-0.043580383;0.027474256;-0.131769278;-0.00545189;-0.063297334;-0.001448926;-0.012210397;-0.195075815;-0.065169635;-0.122156033;0.075742108;-0.301804848;-0.0825689;-0.069381149;-0.028908091;-0.022518617;-0.008126749;0.030140566;0.000372187;-0.044130034
-0.056797229;-0.006258402;-0.131303782;-0.000526039;-0.056534088;-0.011548193;0.003509881;-0.180793089;-0.058425476;-0.126200286;0.127822009;-0.193587293;-0.101260782;-0.084788129;-0.031329408;-0.026700971;-0.010736996;0.026273553;-0.001879984;-0.10458375
-0.056797229;-0.104624951;-0.134829626;-0.025449904;-0.088137764;0.004376375;-0.022770707;-0.184415798;-0.081493034;-0.141839388;0.116691928;-0.188079621;-0.073584823;-0.076940331;-0.034028835;-0.028834263;-0.01447725;0.022987682;-0.004512438;-0.029064418
-0.056797229;-0.117896062;-0.128155036;-0.004465147;-0.094511755;0.024004993;-0.008457851;-0.226840413;-0.074875727;-0.115512887;0.204505046;-0.368576201;-0.046022032;-0.056923141;-0.036085906;-0.033715262;-0.016018215;0.023286491;-0.006965157;-0.052844516
-0.05276253;-0.182321557;-0.138712318;-0.037205354;-0.098148417;-0.022338255;-0.056011021;-0.217243829;-0.112287144;-0.152772795;0.034136827;-0.35360526;-0.182321557;-0.10601039;-0.03787421;-0.035679972;-0.015181774;0.022663609;-0.007512308;-0.133056128
-0.05276253;-0.120079248;-0.096043049;-0.048796333;-0.075752341;-0.036426528;-0.032670468;-0.144689109;-0.043004883;-0.056805394;0.316760597;-0.253402901;0.015184674;0.008928899;-0.043805411;-0.039798513;-0.017721721;0.021719933;-0.010876717;-0.023454094
-0.05276253;-0.173999733;-0.112940411;-0.011211737;-0.065089411;0.046079265;0.016572011;-0.182321557;-0.059061714;-0.08324271;0.141799098;-0.25868984;-0.053521101;-0.076416221;-0.050282987;-0.043267157;-0.021789005;0.01983844;-0.013803959;-0.121254841
-0.032862718;-0.168413127;-0.052206397;0.017389567;-0.054394924;0.058219189;0.072953128;-0.128525542;-0.070855937;-0.096773567;0.162613506;-0.22571234;-0.035846132;-0.032032517;-0.048991342;-0.044755532;-0.022557019;0.020450656;-0.014667712;-0.125485486
-0.032862718;-0.119028154;-0.069464458;0.004618318;-0.029555293;0.073830658;0.036516725;-0.097668671;-0.094161415;-0.107930739;0.138918354;-0.083984254;-0.030207259;-0.059477199;-0.047216908;-0.046446792;-0.024317415;0.022217371;-0.016187911;-0.060521674
-0.032862718;-0.132231171;-0.041837645;-0.028645356;-0.02525423;0.05336809;0.050133633;-0.074765651;-0.050067339;-0.082985981;-0.077534755;-0.053798142;-0.052325819;-0.030041464;-0.046677707;-0.045428496;-0.02550888;0.020796895;-0.015748492;-0.108392851
-0.02523925;-0.097108741;-0.058354473;-0.018816764;0.00380816;0.035050317;0.028135098;-0.110616601;-0.057922648;-0.112582531;-0.064383997;-0.230124013;-0.055115989;-0.081557553;-0.043809525;-0.041581468;-0.026200052;0.017884213;-0.014456289;-0.172783365
-0.02523925;-0.121922024;-0.037377549;-0.043485112;-0.009887086;0.020131125;0.012641905;-0.072781067;-0.056903247;-0.079481068;0.101612338;0.089459533;-0.02285246;-0.047481391;-0.042563147;-0.04353567;-0.027299246;0.017838086;-0.015852972;-0.060680824
-0.02523925;-0.097661632;-0.031923459;-0.019247693;-0.000214969;0.028900074;0.044213875;-0.11193375;-0.058942536;-0.08848895;-0.035930982;-0.033109694;-0.032435276;-0.070951733;-0.041122812;-0.042031716;-0.0262859;0.017303552;-0.014517209;-0.113745418
-0.023506136;-0.091014487;-0.073866358;-0.078082427;-0.018225374;-0.001570845;-0.025016086;-0.159894521;-0.084374344;-0.105728095;-0.192960401;-0.147232868;-0.111617496;-0.121610406;-0.040047915;-0.040898968;-0.025710437;0.018863387;-0.013676539;-0.090549917
-0.023506136;0.043172172;-0.021004273;-0.056196048;-0.002969618;-0.009086699;0.001707942;-0.104661948;-0.038466281;-0.053696508;0.081586695;-0.060038482;-0.035128679;-0.067160444;-0.040668749;-0.04368669;-0.026603081;0.018353373;-0.014136013;-0.068689175
-0.023506136;0.068789392;-0.012137708;-0.038448731;0.004492034;0.004732617;0.025866587;-0.063715814;-0.050031629;-0.070119931;-0.15762146;0.129892693;-0.067976333;-0.046528816;-0.037935275;-0.041177167;-0.025824589;0.018174479;-0.012152223;-0.098276914
0.001358193;0.129753315;0.004013383;0.002446721;0.037492163;0.056639919;0.005062875;-0.03440878;-0.012408507;0;0.101512894;0.180480877;0.003742986;-0.032102681;-0.036034085;-0.039666656;-0.0266886;0.017767885;-0.010883338;0.023098886
0.001358193;0.068839603;-0.009453143;-0.006368207;-0.003371926;0.030526806;-0.001939865;-0.087904291;-0.03751196;-0.049489265;-0.05777408;0.039594965;-0.025069433;-0.053183112;-0.030281445;-0.034476351;-0.023913236;0.018892279;-0.008683421;-0.125841186
0.001358193;0.091788164;0.010810916;0.019161807;0.013318089;0.010147617;0.067477778;-0.028610534;-0.032605474;-0.018692133;0.006056495;0.061967637;0.020534602;-0.012158023;-0.027911245;-0.033417892;-0.024434738;0.016920095;-0.009904508;0.044410468
0.005785467;0.064193158;-0.061538559;-0.048145451;0.014164237;-0.007799135;-0.058812211;-0.1382983;0.017331456;-0.00621506;-0.049940343;-0.024828415;-0.09854795;-0.092482538;-0.024916107;-0.031124492;-0.021988772;0.016717713;-0.00918235;-0.082951734
0.005785467;0.053584246;0.041576427;-0.025251788;-0.01727889;-0.007553144;-0.001831167;-0.06021886;0.026063798;0.047856021;0.016009742;0.001873064;0.024879596;0.032269707;-0.021521397;-0.028696641;-0.019481597;0.016717174;-0.008139836;0.015319029
0.005785467;0.063433441;0.001154068;0.012912766;0.011270981;0.009637081;0.013010901;-0.07087434;0.028754137;0.042353578;0.089544739;-0.078255169;0.013340372;-0.017491665;-0.017728606;-0.027530723;-0.017648388;0.018137416;-0.007503564;0.052985793
0.013444774;0.033109159;0.02684725;-0.004947907;0.009848078;0.000327976;0.000770342;-0.058217496;0.030493611;0.054972023;0.108445986;0.02211272;0.025894766;0.023058147;-0.013549338;-0.025132103;-0.015282291;0.020511171;-0.005929493;0.023956237
0.013444774;0.023302025;0.040517269;-0.005645536;0.007565349;0.006515716;0.000671044;-0.027605266;0.034972543;0.07384725;0.119004081;0.051902031;0.019901154;0.042968744;-0.011671606;-0.021094617;-0.0141069;0.021019012;-0.004120318;0.062167685
0.013444774;0.018747466;0.026491615;0.017002393;0.013665693;0.008571704;0.016032408;-0.005398124;0.060064241;0.087328184;0.119982851;0.096972311;0.016840418;0.036596913;-0.008567886;-0.019062039;-0.013733621;0.019874878;-0.003195678;0.01432551
0.021518004;0.023302025;0.058034893;0.039734787;0.025945779;0.028363002;0.023937434;0.019960743;0.025628144;0.073232239;0.254520781;0.147105682;0.058870895;0.079067674;-0.003784694;-0.015520151;-0.01184354;0.021220606;-0.002236157;0.080096487
0.021518004;0.011005614;0.052825139;0.020377198;0.037724208;0.009242644;0.024749567;0.042385018;0.058186692;0.083287708;0.024297701;0.087859317;0.052754848;0.051890243;0.000161516;-0.010708204;-0.011726619;0.021964982;-0.000988124;0.062072738
0.021518004;-0.034786116;0.061821128;0.013461996;0.049973981;-0.007582975;0.002813683;0.077509137;0.038384243;0.066402455;0.061643675;0.031380769;0.011655144;0.024834443;0.004162039;-0.006789622;-0.009002635;0.021699154;-0.001595807;0.093125815
0.01214143;-0.001964637;0.064621962;-0.018039552;0.043592985;-0.005895146;-0.00269701;0.04173482;0.031287468;0.0618995;0.115715309;0.080971337;0.043855993;0.063985025;0.003588532;-0.004492567;-0.006971232;0.025055825;0.001046511;0.096951748
0.01214143;-0.060825822;0.030730541;-0.004311759;0.038432292;-0.00770593;0.018278527;0.019712541;0.014688147;0.052027337;0.09912364;0.214311398;0.021834929;0.018448802;0.00296936;-0.008257692;-0.007427261;0.027723976;-0.01537611;0.199081926
0.01214143;-0.020367303;0.015412279;-0.02005907;0.008234625;-0.013133397;-0.026277663;-0.024033199;0.076961041;0.084748599;-0.002872262;0.001998668;-0.005094255;0.011646283;0.004100816;-0.011710866;-0.002692389;0.03118725;-0.017159787;0.030194257
0.009007164;0.002070394;0.100946644;0.031260552;0.037277489;-0.004394232;0.058642461;0.08497056;0.005711038;0.082533369;0.06707565;0.173039062;0.107888962;0.103425642;0.003795473;-0.017479649;-0.002388701;0.031571611;-0.016250861;0.234681354
0.009007164;0.021978907;-0.077594726;0.037910185;0.032557314;0.009901849;0.028636616;-0.089396665;0.026491615;0.02081;-0.093643203;0.013156203;-0.201739643;-0.269911357;0.003952639;-0.019375841;-0.00082615;0.033186034;-0.013314118;0.062610779
0.009007164;0.018366877;0.035131092;0.003453738;-0.028714989;0.020410486;0.015228018;0.041499731;0.014631662;0.036071392;-0.063000689;0.05850877;0.068924911;0.091168669;0.004147471;-0.019796602;0.000144878;0.033924557;-0.004056916;0.063436909
0.012619025;0.036675479;0.043203263;0.01210144;0.006229668;0.040014979;0.024154845;0.028208721;-0.010061572;0.028655256;0.067399489;0.326456155;0.033185549;0.023737146;0.001816049;-0.022656054;0.001086604;0.035427482;0.006072884;0.17507679
0.012619025;0.014292764;0.017607912;0.028783191;0.020151991;0.03118918;0.024049635;0.013897886;0.040200959;0.066654924;0.019618228;0.223872896;0.038652154;0.017667053;0.001252364;-0.025699168;0.002147662;0.036612406;0.000304036;0.129811426
0.012619025;0.001953126;-0.025373672;-0.012440081;0.019114883;0.027700907;-0.00534591;0.010767264;0.002239643;0.021827403;-0.021922118;-0.044192484;-0.019841921;-0.015463759;0.000945453;-0.028508546;0.003631104;0.039868154;0.001943834;0.089911088
0.010677325;0.038593025;0.004246291;0.010469876;0.0097596;0.012150818;0.026010077;0.045081684;0.01852914;0.059686221;0.104788386;0.098692442;0.028672256;0.017405985;-0.000570709;-0.032291685;0.004353624;0.041813248;0.005838013;0.145835129
0.010677325;0.030379602;-0.016920877;0.015508297;0.012632916;0.025403568;0.019608471;-0.014835066;0.044228314;0.056678337;0.18904934;0.183863167;0.020346582;0.006306658;-0.002690354;-0.034560914;0.006632513;0.045593509;0.013498152;0.097503575
0.010677325;0.062877851;-0.053712976;0.008875026;-0.005129312;0.038726556;0.011349869;-0.043552762;0.006672252;0.016620881;0.107721991;-0.039603412;0.035291084;-0.041713244;0.001658243;-0.030775077;0.009315985;0.051366434;0.053384475;0.077670597
